"doc_id","item_text","scale_id","scale_name","construct_definition","construct_type","doi","citation_key","source_table"
"gilbert_meta_11::9f883cc98fa864fe1faf5a2d73ac4c9e","Circle two words that go with persistent.","gilbert_meta_11","gilbert_meta_11","Vocabulary Knowledge Depth and Literacy Outcomes in Elementary School Students","Cognitive/educational","10.7910/DVN/HQEMN6","gilbert_meta_11","gilbert_meta_11"
"gilbert_meta_11::9f883cc98fa864fe1faf5a2d73ac4c9e","Circle two words that go with expedition.","gilbert_meta_11","gilbert_meta_11","Vocabulary Knowledge Depth and Literacy Outcomes in Elementary School Students","Cognitive/educational","10.7910/DVN/HQEMN6","gilbert_meta_11","gilbert_meta_11"
"gilbert_meta_11::9f883cc98fa864fe1faf5a2d73ac4c9e","Circle two words that go with navigation.","gilbert_meta_11","gilbert_meta_11","Vocabulary Knowledge Depth and Literacy Outcomes in Elementary School Students","Cognitive/educational","10.7910/DVN/HQEMN6","gilbert_meta_11","gilbert_meta_11"
"gilbert_meta_11::9f883cc98fa864fe1faf5a2d73ac4c9e","Circle two words that go with discovery.","gilbert_meta_11","gilbert_meta_11","Vocabulary Knowledge Depth and Literacy Outcomes in Elementary School Students","Cognitive/educational","10.7910/DVN/HQEMN6","gilbert_meta_11","gilbert_meta_11"
"gilbert_meta_11::9f883cc98fa864fe1faf5a2d73ac4c9e","Circle two words that go with settle.","gilbert_meta_11","gilbert_meta_11","Vocabulary Knowledge Depth and Literacy Outcomes in Elementary School Students","Cognitive/educational","10.7910/DVN/HQEMN6","gilbert_meta_11","gilbert_meta_11"
"gilbert_meta_11::9f883cc98fa864fe1faf5a2d73ac4c9e","Circle two words that go with obstacle.","gilbert_meta_11","gilbert_meta_11","Vocabulary Knowledge Depth and Literacy Outcomes in Elementary School Students","Cognitive/educational","10.7910/DVN/HQEMN6","gilbert_meta_11","gilbert_meta_11"
"gilbert_meta_11::9f883cc98fa864fe1faf5a2d73ac4c9e","Circle two words that go with indigenous.","gilbert_meta_11","gilbert_meta_11","Vocabulary Knowledge Depth and Literacy Outcomes in Elementary School Students","Cognitive/educational","10.7910/DVN/HQEMN6","gilbert_meta_11","gilbert_meta_11"
"gilbert_meta_11::9f883cc98fa864fe1faf5a2d73ac4c9e","Circle two words that go with celebrate.","gilbert_meta_11","gilbert_meta_11","Vocabulary Knowledge Depth and Literacy Outcomes in Elementary School Students","Cognitive/educational","10.7910/DVN/HQEMN6","gilbert_meta_11","gilbert_meta_11"
"gilbert_meta_11::9f883cc98fa864fe1faf5a2d73ac4c9e","Circle two words that go with explorer.","gilbert_meta_11","gilbert_meta_11","Vocabulary Knowledge Depth and Literacy Outcomes in Elementary School Students","Cognitive/educational","10.7910/DVN/HQEMN6","gilbert_meta_11","gilbert_meta_11"
"gilbert_meta_12::9f883cc98fa864fe1faf5a2d73ac4c9e","Choose two words that best go with the word properly.","gilbert_meta_12","gilbert_meta_12","Improving Elementary Grade Students’ Science and Social Studies Vocabulary Knowledge Depth, Reading Comprehension, and Argumentative Writing: A Conceptual Replication","Cognitive/educational, Developmental","10.7910/DVN/HQEMN6","gilbert_meta_12","gilbert_meta_12"
"gilbert_meta_12::9f883cc98fa864fe1faf5a2d73ac4c9e","Choose two words that best go with the word system.","gilbert_meta_12","gilbert_meta_12","Improving Elementary Grade Students’ Science and Social Studies Vocabulary Knowledge Depth, Reading Comprehension, and Argumentative Writing: A Conceptual Replication","Cognitive/educational, Developmental","10.7910/DVN/HQEMN6","gilbert_meta_12","gilbert_meta_12"
"gilbert_meta_12::9f883cc98fa864fe1faf5a2d73ac4c9e","Choose two words that best go with the word theory.","gilbert_meta_12","gilbert_meta_12","Improving Elementary Grade Students’ Science and Social Studies Vocabulary Knowledge Depth, Reading Comprehension, and Argumentative Writing: A Conceptual Replication","Cognitive/educational, Developmental","10.7910/DVN/HQEMN6","gilbert_meta_12","gilbert_meta_12"
"gilbert_meta_12::9f883cc98fa864fe1faf5a2d73ac4c9e","Choose two words that best go with the word skeletal.","gilbert_meta_12","gilbert_meta_12","Improving Elementary Grade Students’ Science and Social Studies Vocabulary Knowledge Depth, Reading Comprehension, and Argumentative Writing: A Conceptual Replication","Cognitive/educational, Developmental","10.7910/DVN/HQEMN6","gilbert_meta_12","gilbert_meta_12"
"gilbert_meta_12::9f883cc98fa864fe1faf5a2d73ac4c9e","Choose two words that best go with the word command.","gilbert_meta_12","gilbert_meta_12","Improving Elementary Grade Students’ Science and Social Studies Vocabulary Knowledge Depth, Reading Comprehension, and Argumentative Writing: A Conceptual Replication","Cognitive/educational, Developmental","10.7910/DVN/HQEMN6","gilbert_meta_12","gilbert_meta_12"
"gilbert_meta_12::9f883cc98fa864fe1faf5a2d73ac4c9e","Choose two words that best go with the word beams.","gilbert_meta_12","gilbert_meta_12","Improving Elementary Grade Students’ Science and Social Studies Vocabulary Knowledge Depth, Reading Comprehension, and Argumentative Writing: A Conceptual Replication","Cognitive/educational, Developmental","10.7910/DVN/HQEMN6","gilbert_meta_12","gilbert_meta_12"
"gilbert_meta_12::9f883cc98fa864fe1faf5a2d73ac4c9e","Choose two words that best go with the word design.","gilbert_meta_12","gilbert_meta_12","Improving Elementary Grade Students’ Science and Social Studies Vocabulary Knowledge Depth, Reading Comprehension, and Argumentative Writing: A Conceptual Replication","Cognitive/educational, Developmental","10.7910/DVN/HQEMN6","gilbert_meta_12","gilbert_meta_12"
"gilbert_meta_12::9f883cc98fa864fe1faf5a2d73ac4c9e","Choose two words that best go with the word structure.","gilbert_meta_12","gilbert_meta_12","Improving Elementary Grade Students’ Science and Social Studies Vocabulary Knowledge Depth, Reading Comprehension, and Argumentative Writing: A Conceptual Replication","Cognitive/educational, Developmental","10.7910/DVN/HQEMN6","gilbert_meta_12","gilbert_meta_12"
"gilbert_meta_12::9f883cc98fa864fe1faf5a2d73ac4c9e","Choose two words that best go with the word physical characteristic.","gilbert_meta_12","gilbert_meta_12","Improving Elementary Grade Students’ Science and Social Studies Vocabulary Knowledge Depth, Reading Comprehension, and Argumentative Writing: A Conceptual Replication","Cognitive/educational, Developmental","10.7910/DVN/HQEMN6","gilbert_meta_12","gilbert_meta_12"
"gilbert_meta_12::9f883cc98fa864fe1faf5a2d73ac4c9e","Choose two words that best go with the word column.","gilbert_meta_12","gilbert_meta_12","Improving Elementary Grade Students’ Science and Social Studies Vocabulary Knowledge Depth, Reading Comprehension, and Argumentative Writing: A Conceptual Replication","Cognitive/educational, Developmental","10.7910/DVN/HQEMN6","gilbert_meta_12","gilbert_meta_12"
"gilbert_meta_12::9f883cc98fa864fe1faf5a2d73ac4c9e","Choose two words that best go with the word challenging.","gilbert_meta_12","gilbert_meta_12","Improving Elementary Grade Students’ Science and Social Studies Vocabulary Knowledge Depth, Reading Comprehension, and Argumentative Writing: A Conceptual Replication","Cognitive/educational, Developmental","10.7910/DVN/HQEMN6","gilbert_meta_12","gilbert_meta_12"
"gilbert_meta_12::9f883cc98fa864fe1faf5a2d73ac4c9e","Choose two words that best go with the word contract.","gilbert_meta_12","gilbert_meta_12","Improving Elementary Grade Students’ Science and Social Studies Vocabulary Knowledge Depth, Reading Comprehension, and Argumentative Writing: A Conceptual Replication","Cognitive/educational, Developmental","10.7910/DVN/HQEMN6","gilbert_meta_12","gilbert_meta_12"
"gilbert_meta_12::9f883cc98fa864fe1faf5a2d73ac4c9e","Choose two words that best go with the word extinct.","gilbert_meta_12","gilbert_meta_12","Improving Elementary Grade Students’ Science and Social Studies Vocabulary Knowledge Depth, Reading Comprehension, and Argumentative Writing: A Conceptual Replication","Cognitive/educational, Developmental","10.7910/DVN/HQEMN6","gilbert_meta_12","gilbert_meta_12"
"gilbert_meta_12::9f883cc98fa864fe1faf5a2d73ac4c9e","Choose two words that best go with the word muscular.","gilbert_meta_12","gilbert_meta_12","Improving Elementary Grade Students’ Science and Social Studies Vocabulary Knowledge Depth, Reading Comprehension, and Argumentative Writing: A Conceptual Replication","Cognitive/educational, Developmental","10.7910/DVN/HQEMN6","gilbert_meta_12","gilbert_meta_12"
"gilbert_meta_12::9f883cc98fa864fe1faf5a2d73ac4c9e","Choose two words that best go with the word force.","gilbert_meta_12","gilbert_meta_12","Improving Elementary Grade Students’ Science and Social Studies Vocabulary Knowledge Depth, Reading Comprehension, and Argumentative Writing: A Conceptual Replication","Cognitive/educational, Developmental","10.7910/DVN/HQEMN6","gilbert_meta_12","gilbert_meta_12"
"gilbert_meta_12::9f883cc98fa864fe1faf5a2d73ac4c9e","Choose two words that best go with the word migrate.","gilbert_meta_12","gilbert_meta_12","Improving Elementary Grade Students’ Science and Social Studies Vocabulary Knowledge Depth, Reading Comprehension, and Argumentative Writing: A Conceptual Replication","Cognitive/educational, Developmental","10.7910/DVN/HQEMN6","gilbert_meta_12","gilbert_meta_12"
"gilbert_meta_12::9f883cc98fa864fe1faf5a2d73ac4c9e","Choose two words that best go with the word hollow.","gilbert_meta_12","gilbert_meta_12","Improving Elementary Grade Students’ Science and Social Studies Vocabulary Knowledge Depth, Reading Comprehension, and Argumentative Writing: A Conceptual Replication","Cognitive/educational, Developmental","10.7910/DVN/HQEMN6","gilbert_meta_12","gilbert_meta_12"
"gilbert_meta_12::9f883cc98fa864fe1faf5a2d73ac4c9e","Choose two words that best go with the word mystery.","gilbert_meta_12","gilbert_meta_12","Improving Elementary Grade Students’ Science and Social Studies Vocabulary Knowledge Depth, Reading Comprehension, and Argumentative Writing: A Conceptual Replication","Cognitive/educational, Developmental","10.7910/DVN/HQEMN6","gilbert_meta_12","gilbert_meta_12"
"gilbert_meta_12::9f883cc98fa864fe1faf5a2d73ac4c9e","Choose two words that best go with the word evidence.","gilbert_meta_12","gilbert_meta_12","Improving Elementary Grade Students’ Science and Social Studies Vocabulary Knowledge Depth, Reading Comprehension, and Argumentative Writing: A Conceptual Replication","Cognitive/educational, Developmental","10.7910/DVN/HQEMN6","gilbert_meta_12","gilbert_meta_12"
"gilbert_meta_12::9f883cc98fa864fe1faf5a2d73ac4c9e","Choose two words that best go with the word nervous system.","gilbert_meta_12","gilbert_meta_12","Improving Elementary Grade Students’ Science and Social Studies Vocabulary Knowledge Depth, Reading Comprehension, and Argumentative Writing: A Conceptual Replication","Cognitive/educational, Developmental","10.7910/DVN/HQEMN6","gilbert_meta_12","gilbert_meta_12"
"gilbert_meta_12::9f883cc98fa864fe1faf5a2d73ac4c9e","Choose two words that best go with the word protect.","gilbert_meta_12","gilbert_meta_12","Improving Elementary Grade Students’ Science and Social Studies Vocabulary Knowledge Depth, Reading Comprehension, and Argumentative Writing: A Conceptual Replication","Cognitive/educational, Developmental","10.7910/DVN/HQEMN6","gilbert_meta_12","gilbert_meta_12"
"gilbert_meta_12::9f883cc98fa864fe1faf5a2d73ac4c9e","Choose two words that best go with the word signal.","gilbert_meta_12","gilbert_meta_12","Improving Elementary Grade Students’ Science and Social Studies Vocabulary Knowledge Depth, Reading Comprehension, and Argumentative Writing: A Conceptual Replication","Cognitive/educational, Developmental","10.7910/DVN/HQEMN6","gilbert_meta_12","gilbert_meta_12"
"gilbert_meta_12::9f883cc98fa864fe1faf5a2d73ac4c9e","Choose two words that best go with the word resist.","gilbert_meta_12","gilbert_meta_12","Improving Elementary Grade Students’ Science and Social Studies Vocabulary Knowledge Depth, Reading Comprehension, and Argumentative Writing: A Conceptual Replication","Cognitive/educational, Developmental","10.7910/DVN/HQEMN6","gilbert_meta_12","gilbert_meta_12"
"gilbert_meta_12::9f883cc98fa864fe1faf5a2d73ac4c9e","Choose two words that best go with the word materials.","gilbert_meta_12","gilbert_meta_12","Improving Elementary Grade Students’ Science and Social Studies Vocabulary Knowledge Depth, Reading Comprehension, and Argumentative Writing: A Conceptual Replication","Cognitive/educational, Developmental","10.7910/DVN/HQEMN6","gilbert_meta_12","gilbert_meta_12"
"gilbert_meta_49::9f883cc98fa864fe1faf5a2d73ac4c9e","Is your daily work suffering?","gilbert_meta_49","","Data from the cluster-randomized controlled trial of the Kusamala Program","Physical health/functioning","10.1186/s13063-017-2299-3","gilbert_meta_49","gilbert_meta_49"
"gilbert_meta_49::9f883cc98fa864fe1faf5a2d73ac4c9e","Are you unable to play a useful part in life?","gilbert_meta_49","","Data from the cluster-randomized controlled trial of the Kusamala Program","Physical health/functioning","10.1186/s13063-017-2299-3","gilbert_meta_49","gilbert_meta_49"
"gilbert_meta_49::9f883cc98fa864fe1faf5a2d73ac4c9e","Are you easily tired?","gilbert_meta_49","","Data from the cluster-randomized controlled trial of the Kusamala Program","Physical health/functioning","10.1186/s13063-017-2299-3","gilbert_meta_49","gilbert_meta_49"
"gilbert_meta_49::9f883cc98fa864fe1faf5a2d73ac4c9e","Do you feel that you are a worthless person?","gilbert_meta_49","","Data from the cluster-randomized controlled trial of the Kusamala Program","Physical health/functioning","10.1186/s13063-017-2299-3","gilbert_meta_49","gilbert_meta_49"
"gilbert_meta_49::9f883cc98fa864fe1faf5a2d73ac4c9e","Is your digestion poor?","gilbert_meta_49","","Data from the cluster-randomized controlled trial of the Kusamala Program","Physical health/functioning","10.1186/s13063-017-2299-3","gilbert_meta_49","gilbert_meta_49"
"gilbert_meta_49::9f883cc98fa864fe1faf5a2d73ac4c9e","Do you find it difficult to enjoy your daily activities?","gilbert_meta_49","","Data from the cluster-randomized controlled trial of the Kusamala Program","Physical health/functioning","10.1186/s13063-017-2299-3","gilbert_meta_49","gilbert_meta_49"
"gilbert_meta_49::9f883cc98fa864fe1faf5a2d73ac4c9e","Do you cry more than usual?","gilbert_meta_49","","Data from the cluster-randomized controlled trial of the Kusamala Program","Physical health/functioning","10.1186/s13063-017-2299-3","gilbert_meta_49","gilbert_meta_49"
"gilbert_meta_49::9f883cc98fa864fe1faf5a2d73ac4c9e","Do you feel tired all the time?","gilbert_meta_49","","Data from the cluster-randomized controlled trial of the Kusamala Program","Physical health/functioning","10.1186/s13063-017-2299-3","gilbert_meta_49","gilbert_meta_49"
"gilbert_meta_49::9f883cc98fa864fe1faf5a2d73ac4c9e","Have you lost interest in things?","gilbert_meta_49","","Data from the cluster-randomized controlled trial of the Kusamala Program","Physical health/functioning","10.1186/s13063-017-2299-3","gilbert_meta_49","gilbert_meta_49"
"gilbert_meta_49::9f883cc98fa864fe1faf5a2d73ac4c9e","Has the thought of ending your life been on your mind?","gilbert_meta_49","","Data from the cluster-randomized controlled trial of the Kusamala Program","Physical health/functioning","10.1186/s13063-017-2299-3","gilbert_meta_49","gilbert_meta_49"
"gilbert_meta_49::9f883cc98fa864fe1faf5a2d73ac4c9e","Do you often have headaches?","gilbert_meta_49","","Data from the cluster-randomized controlled trial of the Kusamala Program","Physical health/functioning","10.1186/s13063-017-2299-3","gilbert_meta_49","gilbert_meta_49"
"gilbert_meta_49::9f883cc98fa864fe1faf5a2d73ac4c9e","Are you easily frightened?","gilbert_meta_49","","Data from the cluster-randomized controlled trial of the Kusamala Program","Physical health/functioning","10.1186/s13063-017-2299-3","gilbert_meta_49","gilbert_meta_49"
"gilbert_meta_49::9f883cc98fa864fe1faf5a2d73ac4c9e","Do you find it difficult to make decisions?","gilbert_meta_49","","Data from the cluster-randomized controlled trial of the Kusamala Program","Physical health/functioning","10.1186/s13063-017-2299-3","gilbert_meta_49","gilbert_meta_49"
"gilbert_meta_49::9f883cc98fa864fe1faf5a2d73ac4c9e","Do you have trouble thinking clearly?","gilbert_meta_49","","Data from the cluster-randomized controlled trial of the Kusamala Program","Physical health/functioning","10.1186/s13063-017-2299-3","gilbert_meta_49","gilbert_meta_49"
"gilbert_meta_49::9f883cc98fa864fe1faf5a2d73ac4c9e","Do your hands shake?","gilbert_meta_49","","Data from the cluster-randomized controlled trial of the Kusamala Program","Physical health/functioning","10.1186/s13063-017-2299-3","gilbert_meta_49","gilbert_meta_49"
"gilbert_meta_49::9f883cc98fa864fe1faf5a2d73ac4c9e","Do you feel nervous, tense or worried?","gilbert_meta_49","","Data from the cluster-randomized controlled trial of the Kusamala Program","Physical health/functioning","10.1186/s13063-017-2299-3","gilbert_meta_49","gilbert_meta_49"
"gilbert_meta_49::9f883cc98fa864fe1faf5a2d73ac4c9e","Do you have uncomfortable feelings in your stomach?","gilbert_meta_49","","Data from the cluster-randomized controlled trial of the Kusamala Program","Physical health/functioning","10.1186/s13063-017-2299-3","gilbert_meta_49","gilbert_meta_49"
"gilbert_meta_49::9f883cc98fa864fe1faf5a2d73ac4c9e","Is your appetite poor?","gilbert_meta_49","","Data from the cluster-randomized controlled trial of the Kusamala Program","Physical health/functioning","10.1186/s13063-017-2299-3","gilbert_meta_49","gilbert_meta_49"
"gilbert_meta_49::9f883cc98fa864fe1faf5a2d73ac4c9e","Do you sleep badly?","gilbert_meta_49","","Data from the cluster-randomized controlled trial of the Kusamala Program","Physical health/functioning","10.1186/s13063-017-2299-3","gilbert_meta_49","gilbert_meta_49"
"gilbert_meta_49::9f883cc98fa864fe1faf5a2d73ac4c9e","Do you feel unhappy?","gilbert_meta_49","","Data from the cluster-randomized controlled trial of the Kusamala Program","Physical health/functioning","10.1186/s13063-017-2299-3","gilbert_meta_49","gilbert_meta_49"
"gilbert_meta_53::9f883cc98fa864fe1faf5a2d73ac4c9e","Girls should be financially independent","gilbert_meta_53","","Go Nisha Go Randomized Controlled Trial (R4S study #1.11)","Cognitive/educational, Opinion/attitude","10.7910/DVN/0TS1LX","gilbert_meta_53","gilbert_meta_53"
"gilbert_meta_53::9f883cc98fa864fe1faf5a2d73ac4c9e","Girls marry to be financially secure","gilbert_meta_53","","Go Nisha Go Randomized Controlled Trial (R4S study #1.11)","Cognitive/educational, Opinion/attitude","10.7910/DVN/0TS1LX","gilbert_meta_53","gilbert_meta_53"
"gilbert_meta_53::9f883cc98fa864fe1faf5a2d73ac4c9e","A girl should marry when her parents decide","gilbert_meta_53","","Go Nisha Go Randomized Controlled Trial (R4S study #1.11)","Cognitive/educational, Opinion/attitude","10.7910/DVN/0TS1LX","gilbert_meta_53","gilbert_meta_53"
"gilbert_meta_53::9f883cc98fa864fe1faf5a2d73ac4c9e","It is not okay for girls to go out alone.","gilbert_meta_53","","Go Nisha Go Randomized Controlled Trial (R4S study #1.11)","Cognitive/educational, Opinion/attitude","10.7910/DVN/0TS1LX","gilbert_meta_53","gilbert_meta_53"
"gilbert_meta_53::9f883cc98fa864fe1faf5a2d73ac4c9e","It is not safe for girls to go out alone?","gilbert_meta_53","","Go Nisha Go Randomized Controlled Trial (R4S study #1.11)","Cognitive/educational, Opinion/attitude","10.7910/DVN/0TS1LX","gilbert_meta_53","gilbert_meta_53"
"gilbert_meta_53::9f883cc98fa864fe1faf5a2d73ac4c9e","It is not okay for girls to stay late outdoors?","gilbert_meta_53","","Go Nisha Go Randomized Controlled Trial (R4S study #1.11)","Cognitive/educational, Opinion/attitude","10.7910/DVN/0TS1LX","gilbert_meta_53","gilbert_meta_53"
"gilbert_meta_53::9f883cc98fa864fe1faf5a2d73ac4c9e","Girls can work only if the husband allows","gilbert_meta_53","","Go Nisha Go Randomized Controlled Trial (R4S study #1.11)","Cognitive/educational, Opinion/attitude","10.7910/DVN/0TS1LX","gilbert_meta_53","gilbert_meta_53"
"gilbert_meta_53::9f883cc98fa864fe1faf5a2d73ac4c9e","It is okay for girls to visit public places in the late evenings.","gilbert_meta_53","","Go Nisha Go Randomized Controlled Trial (R4S study #1.11)","Cognitive/educational, Opinion/attitude","10.7910/DVN/0TS1LX","gilbert_meta_53","gilbert_meta_53"
"gilbert_meta_53::9f883cc98fa864fe1faf5a2d73ac4c9e","Girls can choose when to marry","gilbert_meta_53","","Go Nisha Go Randomized Controlled Trial (R4S study #1.11)","Cognitive/educational, Opinion/attitude","10.7910/DVN/0TS1LX","gilbert_meta_53","gilbert_meta_53"
"gilbert_meta_53::9f883cc98fa864fe1faf5a2d73ac4c9e","Girls can marry and work","gilbert_meta_53","","Go Nisha Go Randomized Controlled Trial (R4S study #1.11)","Cognitive/educational, Opinion/attitude","10.7910/DVN/0TS1LX","gilbert_meta_53","gilbert_meta_53"
"gilbert_meta_53::9f883cc98fa864fe1faf5a2d73ac4c9e","It is not okay for girls to visit public places in the late evenings?","gilbert_meta_53","","Go Nisha Go Randomized Controlled Trial (R4S study #1.11)","Cognitive/educational, Opinion/attitude","10.7910/DVN/0TS1LX","gilbert_meta_53","gilbert_meta_53"
"gilbert_meta_53::9f883cc98fa864fe1faf5a2d73ac4c9e","It is not okay for girls to drive?","gilbert_meta_53","","Go Nisha Go Randomized Controlled Trial (R4S study #1.11)","Cognitive/educational, Opinion/attitude","10.7910/DVN/0TS1LX","gilbert_meta_53","gilbert_meta_53"
"gilbert_meta_53::9f883cc98fa864fe1faf5a2d73ac4c9e","A girl should marry when she graduates","gilbert_meta_53","","Go Nisha Go Randomized Controlled Trial (R4S study #1.11)","Cognitive/educational, Opinion/attitude","10.7910/DVN/0TS1LX","gilbert_meta_53","gilbert_meta_53"
"gilbert_meta_53::9f883cc98fa864fe1faf5a2d73ac4c9e","Girls should choose who they marry or not vice versa","gilbert_meta_53","","Go Nisha Go Randomized Controlled Trial (R4S study #1.11)","Cognitive/educational, Opinion/attitude","10.7910/DVN/0TS1LX","gilbert_meta_53","gilbert_meta_53"
"gilbert_meta_54::9f883cc98fa864fe1faf5a2d73ac4c9e","How confident are you that you can access menstrual products alone?","gilbert_meta_54","","knowledge, attitude, efficacy, and behavior related to menstruation, contraception, consent, and marriage.","Cognitive/educational, Behavioral","10.7910/DVN/0TS1LX","gilbert_meta_54","gilbert_meta_54"
"gilbert_meta_54::9f883cc98fa864fe1faf5a2d73ac4c9e","How confident are you that you can use a condom with your partner when he doesn't want to use?","gilbert_meta_54","","knowledge, attitude, efficacy, and behavior related to menstruation, contraception, consent, and marriage.","Cognitive/educational, Behavioral","10.7910/DVN/0TS1LX","gilbert_meta_54","gilbert_meta_54"
"gilbert_meta_54::9f883cc98fa864fe1faf5a2d73ac4c9e","How confident are you to say no to your boyfriend for a sexual act if you wanted to say no?","gilbert_meta_54","","knowledge, attitude, efficacy, and behavior related to menstruation, contraception, consent, and marriage.","Cognitive/educational, Behavioral","10.7910/DVN/0TS1LX","gilbert_meta_54","gilbert_meta_54"
"gilbert_meta_54::9f883cc98fa864fe1faf5a2d73ac4c9e","How confident are you to say no when your boyfriend wants to do a sexual act but you are not willing to do?","gilbert_meta_54","","knowledge, attitude, efficacy, and behavior related to menstruation, contraception, consent, and marriage.","Cognitive/educational, Behavioral","10.7910/DVN/0TS1LX","gilbert_meta_54","gilbert_meta_54"
"gilbert_meta_54::9f883cc98fa864fe1faf5a2d73ac4c9e","How confident are you to say no to a sexual act if you wanted to say no?","gilbert_meta_54","","knowledge, attitude, efficacy, and behavior related to menstruation, contraception, consent, and marriage.","Cognitive/educational, Behavioral","10.7910/DVN/0TS1LX","gilbert_meta_54","gilbert_meta_54"
"gilbert_meta_54::9f883cc98fa864fe1faf5a2d73ac4c9e","How confident are you that you can discuss about menstrual health with others?","gilbert_meta_54","","knowledge, attitude, efficacy, and behavior related to menstruation, contraception, consent, and marriage.","Cognitive/educational, Behavioral","10.7910/DVN/0TS1LX","gilbert_meta_54","gilbert_meta_54"
"gilbert_meta_56::9f883cc98fa864fe1faf5a2d73ac4c9e","Q1: Let's do another one. Ready? name starts with the /n/ sound. Now listen to these words and tell me which one starts with the /n/ sound like name. baby, toes, neck. Q2: Let's do another one. Ready? pen starts with the /p/ sound. Now listen to these words and tell me which one starts with the /p/ sound like pen. sat, pig, man. Q3: Let's do another one. Ready? hat starts with the /h/ sound. Listen to these words and tell me which one starts with the /h/ sound like hat. head, feet, rat.","gilbert_meta_56","","Reading assessment","Cognitive/educational","10.7910/DVN/ZSRO4X","gilbert_meta_56","gilbert_meta_56"
"gilbert_meta_56::9f883cc98fa864fe1faf5a2d73ac4c9e","tab sip hop pad dim mat fix red","gilbert_meta_56","","Reading assessment","Cognitive/educational","10.7910/DVN/ZSRO4X","gilbert_meta_56","gilbert_meta_56"
"gilbert_meta_56::9f883cc98fa864fe1faf5a2d73ac4c9e","slap clip blob limp lamp raft stamp drift","gilbert_meta_56","","Reading assessment","Cognitive/educational","10.7910/DVN/ZSRO4X","gilbert_meta_56","gilbert_meta_56"
"gilbert_meta_56::9f883cc98fa864fe1faf5a2d73ac4c9e","E N A P J o i h v f","gilbert_meta_56","","Reading assessment","Cognitive/educational","10.7910/DVN/ZSRO4X","gilbert_meta_56","gilbert_meta_56"
"gilbert_meta_59::9f883cc98fa864fe1faf5a2d73ac4c9e","In the last month, how often have you been able to control irritations in your life?","gilbert_meta_59","","Perceived Stress in Mothers (PSS) in a Randomized Controlled Trial","Affective/mental health","10.7910/DVN/IJE2PC","gilbert_meta_59","gilbert_meta_59"
"gilbert_meta_59::9f883cc98fa864fe1faf5a2d73ac4c9e","In the last month, how often have you been upset because of something that happened unexpectedly?","gilbert_meta_59","","Perceived Stress in Mothers (PSS) in a Randomized Controlled Trial","Affective/mental health","10.7910/DVN/IJE2PC","gilbert_meta_59","gilbert_meta_59"
"gilbert_meta_59::9f883cc98fa864fe1faf5a2d73ac4c9e","In the last month, how often have you felt confident about your ability to handle your personal problems?","gilbert_meta_59","","Perceived Stress in Mothers (PSS) in a Randomized Controlled Trial","Affective/mental health","10.7910/DVN/IJE2PC","gilbert_meta_59","gilbert_meta_59"
"gilbert_meta_59::9f883cc98fa864fe1faf5a2d73ac4c9e","In the last month, how often have you felt that things were going your way?","gilbert_meta_59","","Perceived Stress in Mothers (PSS) in a Randomized Controlled Trial","Affective/mental health","10.7910/DVN/IJE2PC","gilbert_meta_59","gilbert_meta_59"
"gilbert_meta_59::9f883cc98fa864fe1faf5a2d73ac4c9e","In the last month, how often have you felt that you were on top of things?","gilbert_meta_59","","Perceived Stress in Mothers (PSS) in a Randomized Controlled Trial","Affective/mental health","10.7910/DVN/IJE2PC","gilbert_meta_59","gilbert_meta_59"
"gilbert_meta_59::9f883cc98fa864fe1faf5a2d73ac4c9e","In the last month, how often have you felt that you were unable to control the important things in your life?","gilbert_meta_59","","Perceived Stress in Mothers (PSS) in a Randomized Controlled Trial","Affective/mental health","10.7910/DVN/IJE2PC","gilbert_meta_59","gilbert_meta_59"
"gilbert_meta_59::9f883cc98fa864fe1faf5a2d73ac4c9e","In the last month, how often have you felt difficulties were piling up so high that you could not overcome them?","gilbert_meta_59","","Perceived Stress in Mothers (PSS) in a Randomized Controlled Trial","Affective/mental health","10.7910/DVN/IJE2PC","gilbert_meta_59","gilbert_meta_59"
"gilbert_meta_59::9f883cc98fa864fe1faf5a2d73ac4c9e","In the last month, how often have you found that you could not cope with all the things that you had to do?","gilbert_meta_59","","Perceived Stress in Mothers (PSS) in a Randomized Controlled Trial","Affective/mental health","10.7910/DVN/IJE2PC","gilbert_meta_59","gilbert_meta_59"
"gilbert_meta_59::9f883cc98fa864fe1faf5a2d73ac4c9e","In the last month, how often have you been angered because of things that happened that were outside of your control?","gilbert_meta_59","","Perceived Stress in Mothers (PSS) in a Randomized Controlled Trial","Affective/mental health","10.7910/DVN/IJE2PC","gilbert_meta_59","gilbert_meta_59"
"gilbert_meta_59::9f883cc98fa864fe1faf5a2d73ac4c9e","In the last month, how often have you felt nervous and stressed?","gilbert_meta_59","","Perceived Stress in Mothers (PSS) in a Randomized Controlled Trial","Affective/mental health","10.7910/DVN/IJE2PC","gilbert_meta_59","gilbert_meta_59"
"gilbert_meta_62::9f883cc98fa864fe1faf5a2d73ac4c9e","Feeling down, depressed or hopeless","gilbert_meta_62","","Economic Outcomes Among Microfinance Group Members Receiving Community-based Chronic Disease Care: Cluster Randomized Trial Evidence From Kenya","Other, Physical health/functioning","10.7910/DVN/SLUA08","gilbert_meta_62","gilbert_meta_62"
